Hewlett-Packard,PNY Silver4475,PC,20931159
Microsoft,GeForce4283,PC,28772295
Western Digital,Beast216,PC,16825266
Royal Kludge,RK A304292,PC,24860024
Raijintek,Beast3716,PC,39723349
Enermax,Anywhere3221,PC,17854711
Corsair,TUF Gaming777,PC,21890030
HyperX,Pavillion 14564148,PC,14528904
Royal Kludge,MonsGeek4148,PC,7422108
Raijintek,PNY Silver1838,PC,44006532
HP,Swift F3142362,PC,17245512
HP,Phantom1924,PC,29185711
XFX,PNY Silver2622,PC,10907289
Foxcon,Vostro 35202617,PC,47779967
Hewlett-Packard,Optix136,PC,16922151
ZTE,Optix2638,PC,20411595
Samsung,PNY Silver3568,PC,23028984
FSP,Dual 3060207,PC,26828472
Scythe,Optix2293,PC,13776020
Acer,Viper Plus3166,PC,26098758
Apple,PNY Silver2881,PC,20509672
Lenovo,Ocean Star3351,PC,3660072
HP,GVN Minion3986,PC,44937646
NZXT,Vostro 53201794,PC,36071733
Samsung,GeForce4271,PC,12661979
Intel,Envy 1536502,PC,30411545
Xiaomi,Trident3436,PC,17277918
EVGA,ProArt318,PC,37015647
InWin,ACR 682420,PC,29383059
Xerox,Vostro 53202642,PC,7292662
Sandisk,Deathadder1980,PC,13100305
Xerox,RK A303408,PC,5935606
Sony,VA24DQLB3696,PC,29434762
HTC,Inspiron 5620840,PC,32662116
Thermaltake,MonsGeek4919,PC,7384025
Microsoft,Phantom3567,PC,15677440
Scythe,ACR 681428,PC,14240892
Raijintek,GVN Minion4659,PC,1767169
Intel,ProArt2284,PC,33753528
Razer,Unicorn3955,PC,26863429
Nvidia,TUF Gaming1143,PC,27816057
EVGA,ProArt3343,PC,11678297
Intel,LS25804627,PC,15342652
Foxcon,Dorminator1872,PC,3255495
Arctic,TUF Gaming38,PC,28179902
Asus,RK A304334,PC,16452721
Deepcool,Pavillion 14561329,PC,29634939
Lenovo,Trident4828,PC,16877497
AMD,Dual 30603452,PC,36047820
Hewlett-Packard,Swift F3142440,PC,22011498
Hewlett-Packard,Anywhere1404,PC,3231829
MSI,ROG2119,PC,27131063
Enermax,Viper Plus340,PC,35190782
Xerox,Swift F3142919,PC,12215662
Xiaomi,Dual 30604709,PC,47647274
Corsair,Anywhere3049,PC,23508263
Razer,RK A30495,PC,31089826
EVGA,Optix851,PC,7216012
Samsung,Envy 1536714,PC,4155672
Hewlett-Packard,GeForce4396,PC,46685048
AKKO,ACR 683875,PC,39883381
HP,GeForce1626,PC,20694396
Silverstone,ACR 681017,PC,21448248
Sandisk,XPS 131931,PC,2363297
Silverstone,Ocean Star2686,PC,2183132
Enermax,Dual 30601946,PC,11974362
Keychron,Deathadder4566,PC,5807401
Adata,Vostro 53204756,PC,6868506
Enermax,ProArt98,PC,27774303
Keychron,Trident4356,PC,49281309
Kingston,Vostro 35203890,PC,25396653
Western Digital,Vostro 35203458,PC,1489114
Dell,Aspire A315573,PC,5660043
HP,XPS 132263,PC,7989086
Steelseries,Aspire A31518,PC,22268395
XFX,Corsair2250,PC,21674125
AKKO,Lookthrough3997,PC,41547618
Asus,GVN Minion833,PC,19007946
Razer,Optix3874,PC,7129374
Samsung,Envy 15361773,PC,26297209
XFX,GeForce4415,PC,10510668
AKKO,Vostro 3520564,PC,12531837
Samsung,Vostro 5320165,PC,33064677
Sony,ROG2578,PC,48956482
InWin,Deathadder1001,PC,16311047
Antec,Corsair1589,PC,31956474
Samsung,TUF Gaming267,PC,35303048
Deepcool,Unicorn1481,PC,13311690
Apple,Ocean Star3906,PC,45847814
Enermax,Swift F3143728,PC,2624305
EVGA,Viper Plus1008,PC,46487652
AKKO,Envy 15364182,PC,24596797
Deepcool,Unicorn2783,PC,26048709
MSI,VA24DQLB917,PC,11732958
Corsair,Optix2999,PC,44885688
Adata,ProArt3111,PC,9119834
AMD,Dual 30604474,PC,17146442
Keychron,Corsair1284,PC,3963314
Antec,Aspire A3154065,PC,45003340
Microsoft,GeForce213,PC,4472620
HP,Dual 30601049,PC,14607671
Keychron,G11064444,PC,13517060
HTC,GeForce2628,PC,45636005
HTC,Optix3814,PC,8869899
Acer,Vostro 35203890,PC,1209629
Acer,Vostro 35202552,PC,27800548
Gigabyte,Dual 30601739,PC,12344895
Acer,Anywhere3965,PC,47870655
MSI,GVN Minion626,PC,25997721
Sony,XPS 134579,PC,19333362
Silverstone,Unicorn1025,PC,33902416
Deepcool,Vostro 35201308,PC,21653326
HTC,Dorminator2065,PC,9317680
Antec,PNY Silver2985,PC,30669916
Dell,RK A301788,PC,35735091
Adata,Ocean Star3516,PC,32699996
AMD,PNY Silver2272,PC,46250258
Hewlett-Packard,TUF Gaming4231,PC,5215737
Silverstone,Swift F3143122,PC,11293536
Lenovo,PNY Silver4821,PC,20084680
XFX,Pavillion 14563105,PC,7984586
Phanteks,Pavillion 14563973,PC,30151287
Adata,Envy 15362126,PC,4844742
Hewlett-Packard,Dual 30602895,PC,22543817
Nokia,Gaming X2113,PC,30630046
Raijintek,Gaming X2002,PC,10952013
LG,XPS 1357,PC,29697254
Keychron,Dorminator1114,PC,39381327
Silverstone,LS25803941,PC,9030879
Foxcon,Beast4720,PC,22120132
LianLi,ACR 684398,PC,41457788
Intel,Lookthrough1695,PC,46297625
Western Digital,Envy 15363458,PC,20241661
Deepcool,Optix2138,PC,6199562
Intel,MonsGeek1992,PC,16282907
Royal Kludge,Dual 30601546,PC,16386249
AMD,TUF Gaming3630,PC,30439147
Western Digital,Dual 30602592,PC,20089671
Filco,GVN Minion2097,PC,20228024
Deepcool,Envy 15361378,PC,6744208
LG,Pavillion 14561711,PC,25285573
Gigabyte,GeForce2581,PC,39944401
Steelseries,Corsair3482,PC,5768531
Dell,GVN Minion4557,PC,48389142
Filco,Lookthrough4608,PC,37143856
FSP,ACR 68285,PC,8586317
Apple,Dorminator3276,PC,42626484
Nvidia,ROG3804,PC,23691153
Razer,Unicorn1524,PC,48423203
Scythe,Vostro 53204727,PC,6304944
FSP,Swift F3143317,PC,14891274
Scythe,G11064935,PC,6807118
Dell,Lookthrough1984,PC,17138314
XFX,Inspiron 35934732,PC,4323376
Enermax,Beast3443,PC,42374452
Dell,Optix3061,PC,44298026
Lenovo,Corsair3367,PC,39733662
Seagate,Deathadder4843,PC,9942464
LianLi,LS25803486,PC,36144745
Apple,Beast4738,PC,15685851
AMD,Corsair3720,PC,1784789
HP,GeForce781,PC,11572860
Enermax,ProArt3788,PC,43969385
HP,Beast2276,PC,23403270
Seasonic,Pavillion 1456494,PC,45121147
Thermaltake,Lookthrough3536,PC,21179743
Steelseries,Aspire A3153109,PC,13542000
FSP,Unicorn2858,PC,49281740
Western Digital,ROG4042,PC,22685432
ZTE,Envy 15361140,PC,9666943
Scythe,GVN Minion1559,PC,18925802
Apple,Lookthrough2706,PC,13735716
HyperX,GVN Minion2021,PC,8312974
Xerox,Beast2929,PC,28685948
Sony,TUF Gaming4120,PC,31851985
Lenovo,Corsair94,PC,34259359
Asus,Deathadder1625,PC,19914959
Raijintek,MonsGeek3529,PC,1463675
Logitech,Trident222,PC,36775677
Huawei,Lookthrough3302,PC,15975393
Apple,Anywhere3731,PC,10060797
Apple,VA24DQLB3841,PC,22610470
XFX,XPS 131512,PC,38023601
Kingston,Vostro 53201329,PC,30506397
MSI,Phantom4695,PC,47843604
Dell,Ocean Star2094,PC,12864993
Xiaomi,ACR 6839,PC,44113067
Royal Kludge,VA24DQLB2000,PC,49719028
Kingston,Unicorn2575,PC,26796462
Enermax,Gaming X3119,PC,40612315
HyperX,VA24DQLB4588,PC,29103339
Thermaltake,Trident4791,PC,37896749
InWin,LS25804963,PC,43025362
Nokia,Dual 30603244,PC,14592488
Seagate,ACR 681827,PC,27569805
Arctic,Optix3182,PC,39889266
Lenovo,Dorminator3498,PC,40582824
Microsoft,G11063172,PC,25538733
MSI,Inspiron 56204965,PC,26045367
Silverstone,Dorminator1921,PC,24630979
Silverstone,G1106176,PC,24986563
Xerox,Ocean Star618,PC,18966041
Lenovo,Inspiron 56201805,PC,7207731
InWin,MonsGeek2125,PC,49483444
Xerox,Corsair1725,PC,11900710
Dell,ACR 683743,PC,24669247
Keychron,G11061018,PC,38909238
InWin,Lookthrough1386,PC,40115238
LG,VA24DQLB977,PC,45170543
Hewlett-Packard,Aspire A3154842,PC,6281118
ZTE,MonsGeek3777,PC,13388703
Sandisk,ProArt101,PC,15206059
FSP,ProArt2507,PC,27142436
Kingston,GVN Minion3311,PC,31394338
InWin,MonsGeek1386,PC,41330755
Motorolla,Unicorn281,PC,30974238
LianLi,LS25802574,PC,37530534
Filco,G1106140,PC,44330049
LianLi,Viper Plus3341,PC,12406170
EVGA,Ocean Star2055,PC,49890929
Western Digital,Gaming X1277,PC,15915107
Royal Kludge,VA24DQLB2858,PC,42814117
Phanteks,Vostro 35202637,PC,13429679
Royal Kludge,Ocean Star415,PC,31004128
Arctic,GeForce2654,PC,3112737
Deepcool,G11062573,PC,32536020
Phanteks,Vostro 35202609,PC,27849362
Raijintek,Dual 30604509,PC,3644404
LianLi,ROG3823,PC,20076714
Huawei,Aspire A3151741,PC,39040523
Microsoft,LS25801385,PC,27343212
MSI,LS25803908,PC,35189558
Deepcool,Trident2605,PC,13484831
Nvidia,Dorminator4159,PC,34244165
Western Digital,Dorminator3740,PC,28969197
LG,ACR 684426,PC,32329865
HTC,Viper Plus4461,PC,13514312
Silverstone,Viper Plus663,PC,43552555
Xerox,Pavillion 14563145,PC,49307567
Silverstone,Viper Plus3322,PC,33084648
Dell,Phantom2464,PC,8569760
Scythe,Trident4867,PC,25376338
Lenovo,GVN Minion54,PC,49098062
Lenovo,Vostro 5320189,PC,14516295
Corsair,TUF Gaming2927,PC,43097159
Sandisk,Ocean Star2236,PC,24087420
FSP,ACR 683550,PC,45438979
Xerox,Ocean Star4437,PC,4325711
Arctic,Beast2712,PC,24428243
Filco,MonsGeek920,PC,16543651
Arctic,Inspiron 56203956,PC,10876374
Raijintek,ACR 682473,PC,9000819
Adata,Viper Plus54,PC,9224876
AMD,GVN Minion3211,PC,18223664
FSP,ACR 684743,PC,4505784
Keychron,VA24DQLB4859,PC,14879045
Filco,Ocean Star3725,PC,35620531
Enermax,Vostro 35201746,PC,41140651
Phanteks,GVN Minion3138,PC,49349185
Enermax,Unicorn3161,PC,31919824
Xerox,Corsair3597,PC,25375876
Hewlett-Packard,Vostro 35204539,PC,29565190
Antec,ROG2807,PC,8991462
Foxcon,GeForce1140,PC,38967216
AMD,Viper Plus115,PC,40691416
Microsoft,GVN Minion4308,PC,28819258
MSI,ROG467,PC,41777358
Samsung,Inspiron 3593185,PC,37116893
Corsair,GVN Minion1689,PC,16795396
Razer,Trident4382,PC,3449317
XFX,Anywhere3624,PC,3798240
XFX,PNY Silver448,PC,49157055
Sony,Vostro 53201838,PC,29430499
EVGA,Dorminator2458,PC,34541288
Keychron,GVN Minion4346,PC,40492281
AKKO,Dual 30601243,PC,7092938
Huawei,Beast101,PC,31023701
Steelseries,Envy 15361303,PC,31864602
LG,Phantom135,PC,1042046
Deepcool,Dual 3060348,PC,33411337
Kingston,RK A303629,PC,32372095
Nokia,Dorminator2214,PC,29452418
InWin,ProArt1302,PC,36560111
Foxcon,Vostro 53203169,PC,5969865
Foxcon,MonsGeek4048,PC,4369425
Nvidia,Beast3244,PC,5054001
Scythe,Pavillion 1456236,PC,16897921
Dell,Unicorn797,PC,16153645
HTC,RK A30497,PC,41866963
Silverstone,RK A301948,PC,38997862
Noctua,GeForce2801,PC,12246471
HTC,Trident461,PC,10173236
AMD,G11064450,PC,23205210
Xerox,XPS 133881,PC,3760314
Adata,Vostro 35202276,PC,5743160
Sandisk,G11064504,PC,16628692
Western Digital,Beast4914,PC,42399800
ZTE,Trident4962,PC,39362843
Scythe,Corsair4531,PC,44615933
MSI,Dual 3060661,PC,32537876
Seasonic,ROG1159,PC,42344154
Royal Kludge,PNY Silver1874,PC,12950036
Nokia,Aspire A3151284,PC,29183364
Kingston,VA24DQLB2834,PC,39250557
Royal Kludge,Aspire A3153898,PC,2644258
HTC,Dorminator2033,PC,34168459
Seagate,Trident3663,PC,39302723
Deepcool,XPS 131791,PC,44631800
Thermaltake,Lookthrough996,PC,29657060
LG,Vostro 35201592,PC,46625673
Silverstone,PNY Silver2884,PC,20262289
Deepcool,ROG3370,PC,29040701
Hewlett-Packard,Dual 30604212,PC,21850862
Noctua,G11061448,PC,35084826
NZXT,Dorminator954,PC,32773513
Logitech,Pavillion 14562145,PC,30171416
Microsoft,GeForce4015,PC,7683382
Filco,RK A30103,PC,8474161
AKKO,Pavillion 14563376,PC,29814357
Hewlett-Packard,RK A304087,PC,36933295
Keychron,MonsGeek3833,PC,46942604
Deepcool,Inspiron 35934557,PC,20966686
Noctua,TUF Gaming11,PC,34385011
Xerox,G11062263,PC,24196972
Raijintek,Beast3669,PC,26952563
LianLi,Envy 15364698,PC,11334800
Phanteks,Envy 15361994,PC,17918670
Gigabyte,Dorminator3515,PC,49765082
Deepcool,LS2580148,PC,8464608
HP,PNY Silver491,PC,7887842
Acer,XPS 132735,PC,40052607
HP,PNY Silver4141,PC,45497477
AKKO,Gaming X4685,PC,27476219
Intel,G11063311,PC,12210171
Deepcool,LS25802317,PC,30264009
EVGA,XPS 134181,PC,14971993
Noctua,XPS 134903,PC,44994323
Logitech,Gaming X2485,PC,46764757
MSI,Pavillion 14561316,PC,46907086
Hewlett-Packard,Swift F3142131,PC,14909775
Motorolla,GVN Minion1418,PC,9884314
Motorolla,Envy 15363577,PC,22594197
MSI,Inspiron 3593530,PC,7895979
Nokia,PNY Silver2480,PC,37729589
Seasonic,MonsGeek3448,PC,30668285
Steelseries,Inspiron 56202895,PC,36753411
Antec,Unicorn1103,PC,48840115
Sandisk,Viper Plus4172,PC,27916457
Apple,G1106634,PC,21878234
Seasonic,Phantom4773,PC,11626660
Nokia,Dorminator4215,PC,25643837
Lenovo,Pavillion 14562683,PC,8051359
Seagate,MonsGeek957,PC,17058854
XFX,LS25803747,PC,49931271
Keychron,Ocean Star2181,PC,21239287
Deepcool,Phantom4545,PC,26953719
Hewlett-Packard,Beast230,PC,27113250
Noctua,Pavillion 14562713,PC,4030134
LianLi,RK A302449,PC,27949406
HyperX,Lookthrough4548,PC,35179261
Steelseries,ACR 68841,PC,16510045
Xerox,Ocean Star683,PC,25975274
Microsoft,LS25801681,PC,1131889
Razer,Phantom2568,PC,12960575
Seasonic,ROG3175,PC,33027684
Xerox,Inspiron 56201108,PC,20221784
Intel,GeForce3511,PC,13667894
Xiaomi,Phantom2353,PC,47134595
Intel,Envy 15363272,PC,17461977
Microsoft,ProArt1721,PC,46561526
Seagate,GVN Minion4750,PC,33823421
HTC,Vostro 53202697,PC,34599014
LianLi,Viper Plus910,PC,4130779
Seasonic,Unicorn2970,PC,21823505
Thermaltake,PNY Silver4812,PC,1549747
Raijintek,Trident3423,PC,13129028
ZTE,Deathadder249,PC,49106737
Raijintek,Phantom454,PC,19886677
Lenovo,Gaming X1158,PC,40757552
Kingston,Inspiron 35933762,PC,48690792
Logitech,Ocean Star2621,PC,9290892
Thermaltake,G11064536,PC,28685273
Phanteks,Pavillion 14563913,PC,2739336
Asus,Vostro 53203990,PC,23819434
AMD,GeForce2975,PC,37910195
Corsair,Inspiron 56202514,PC,20519268
Asus,Envy 15362101,PC,18504314
Xerox,Ocean Star3352,PC,7240672
Logitech,Corsair3055,PC,44722561
Scythe,Gaming X3769,PC,38391509
Adata,VA24DQLB3104,PC,26292511
Enermax,Deathadder1682,PC,29128933
Razer,Trident1268,PC,44942518
MSI,G11063246,PC,7956679
Scythe,XPS 132816,PC,5253742
Raijintek,Inspiron 5620350,PC,38710602
Gigabyte,Unicorn670,PC,22439200
AKKO,Deathadder812,PC,14460001
Hewlett-Packard,Envy 15363259,PC,28846397
Lenovo,Deathadder2665,PC,14215614
Nokia,Aspire A3152180,PC,4253035
Scythe,GVN Minion1987,PC,19581462
Microsoft,GeForce4427,PC,23270120
Gigabyte,Dorminator412,PC,35157677
Antec,Ocean Star3873,PC,1337561
Nvidia,VA24DQLB1075,PC,46768084
Sony,PNY Silver3241,PC,22905836
Gigabyte,Aspire A3152143,PC,26742279
Deepcool,Viper Plus2011,PC,49070992
Motorolla,G11062046,PC,15599213
Nokia,MonsGeek1165,PC,12048508
Samsung,Trident3256,PC,31118272
Kingston,Deathadder2916,PC,43616402
MSI,GeForce320,PC,28922278
Logitech,G11062985,PC,34337106
Royal Kludge,G11061421,PC,25736843
Corsair,Unicorn2920,PC,11943203
Antec,Lookthrough1637,PC,43722267
Corsair,Vostro 53202338,PC,20916765
Intel,VA24DQLB3215,PC,21460979
Noctua,Ocean Star2326,PC,20491212
ZTE,LS25804168,PC,48789260
Foxcon,Deathadder1687,PC,8069983
HTC,Viper Plus4505,PC,4878665
EVGA,Dorminator3220,PC,19364972
Hewlett-Packard,Swift F3141039,PC,8969592
Apple,Inspiron 35932999,PC,1514964
Nokia,GVN Minion3465,PC,41103884
Raijintek,Unicorn4151,PC,43855259
Xerox,GVN Minion1807,PC,34964475
AKKO,TUF Gaming13,PC,29843236
Arctic,GVN Minion1999,PC,43798664
Keychron,ProArt2162,PC,13305934
Deepcool,Pavillion 14564249,PC,41242331
Asus,ACR 682233,PC,48818382
NZXT,MonsGeek2037,PC,46058731
HTC,Vostro 35203743,PC,16064697
Razer,Dual 30604451,PC,18764188
LianLi,MonsGeek1064,PC,1612409
Foxcon,Pavillion 145618,PC,15408051
Motorolla,Envy 1536290,PC,33241730
HP,Deathadder581,PC,19325482
FSP,Corsair1921,PC,30599999
Keychron,RK A301412,PC,16248338
Xiaomi,Viper Plus262,PC,23927415
Royal Kludge,Optix1316,PC,2250990
LianLi,Trident1288,PC,18966802
Xerox,Dual 30601932,PC,26823694
Hewlett-Packard,GVN Minion2063,PC,15586811
Royal Kludge,Viper Plus3756,PC,8019671
AKKO,Ocean Star1596,PC,41069082
Motorolla,TUF Gaming1241,PC,48621121
Corsair,Vostro 53201310,PC,40580984
Logitech,Vostro 35204388,PC,14294715
Logitech,Gaming X36,PC,25624471
HTC,Ocean Star2107,PC,7683210
Hewlett-Packard,Viper Plus4535,PC,6107972
Kingston,Deathadder2229,PC,47983083
ZTE,Vostro 35201454,PC,46808510
Steelseries,Swift F3143133,PC,40877879
Dell,Optix4178,PC,6210667
Raijintek,Gaming X4015,PC,3948488
EVGA,Inspiron 56201837,PC,14633523
AKKO,MonsGeek4191,PC,20040072
Dell,PNY Silver3415,PC,17287494
Adata,Trident4465,PC,6597889
Enermax,Trident1234,PC,17068711
Intel,Inspiron 35934134,PC,40165313
EVGA,Vostro 35203219,PC,36471631
Gigabyte,Vostro 35202073,PC,20106339
Hewlett-Packard,Unicorn1598,PC,15066220
Filco,XPS 131610,PC,39231458
Samsung,Vostro 35203518,PC,33493819
FSP,Lookthrough3302,PC,15727030
Razer,XPS 132241,PC,21581948
Sony,MonsGeek519,PC,21637083
Microsoft,Anywhere4319,PC,16010279
Silverstone,Dorminator3652,PC,11774861
Raijintek,Dorminator2142,PC,8871675
HP,Phantom2289,PC,47336633
Thermaltake,TUF Gaming1906,PC,46792088
Lenovo,Deathadder4769,PC,24189133
Nvidia,Anywhere2852,PC,45968359
Asus,Inspiron 35931451,PC,3811964
Deepcool,Dual 30604588,PC,48381042
Samsung,Gaming X1139,PC,14274406
Foxcon,ACR 681326,PC,8336956
Dell,Gaming X1142,PC,18397705
Phanteks,Beast1029,PC,37163311
FSP,RK A302042,PC,35114837
Dell,RK A30726,PC,32631959
Logitech,Unicorn301,PC,36464998
AKKO,GeForce4485,PC,16257288
Steelseries,GVN Minion2796,PC,48383796
Nvidia,Ocean Star3570,PC,19309556
Royal Kludge,MonsGeek3400,PC,2062459
Xiaomi,TUF Gaming4649,PC,5322943
Lenovo,Aspire A3152636,PC,1528565
HyperX,GeForce234,PC,33844247
Raijintek,XPS 134921,PC,6480275
HTC,Dual 30603462,PC,6147954
XFX,Anywhere3218,PC,22938871
Intel,Trident4043,PC,36610205
ZTE,Pavillion 14564789,PC,30105109
Seasonic,Swift F3141456,PC,13571099
Noctua,ACR 684406,PC,3356045
Foxcon,Swift F314619,PC,8720748
Adata,Swift F3144080,PC,10332721
Acer,XPS 131897,PC,13294739
NZXT,RK A301156,PC,45683352
Phanteks,Optix4401,PC,21048763
HTC,Gaming X840,PC,25811110
Silverstone,ProArt828,PC,42736997
Enermax,Vostro 53201541,PC,32961649
Logitech,VA24DQLB3812,PC,11514974
NZXT,XPS 131298,PC,1088801
Hewlett-Packard,Envy 15361108,PC,12176422
Razer,Vostro 5320601,PC,39669830
Asus,Ocean Star204,PC,48039963
HTC,Optix1389,PC,17414349
HP,Dorminator266,PC,28812650
Filco,Pavillion 14563626,PC,22142708
HTC,VA24DQLB34,PC,44731330
Lenovo,XPS 131960,PC,3240597
FSP,Swift F3144741,PC,33088726
Thermaltake,Lookthrough128,PC,39898100
Motorolla,Anywhere3861,PC,29016536
Filco,GeForce3740,PC,23556055
LianLi,Corsair678,PC,17379649
Asus,GVN Minion1329,PC,45888133
EVGA,GVN Minion3540,PC,32709709
Enermax,Optix2335,PC,4022859
Hewlett-Packard,MonsGeek3169,PC,39570982
Antec,Ocean Star1455,PC,12487233
HP,Inspiron 56202320,PC,13506153
XFX,TUF Gaming1877,PC,9260778
Huawei,Beast3446,PC,37144013
Samsung,TUF Gaming3364,PC,48300200
Apple,G11064096,PC,32784158
Filco,Inspiron 35931825,PC,43856176
Noctua,GVN Minion2693,PC,19754499
Samsung,Pavillion 14564786,PC,44605647
Scythe,Ocean Star3172,PC,39150767
AMD,ROG2687,PC,15533463
Adata,Inspiron 35931121,PC,22735691
Apple,Trident125,PC,36860316
Steelseries,Envy 15364649,PC,11660447
Foxcon,Vostro 35202716,PC,36237219
Razer,RK A304082,PC,37798022
Western Digital,Aspire A3151982,PC,42990839
Nvidia,XPS 13676,PC,32460680
NZXT,Inspiron 56204640,PC,17878070
Logitech,GeForce249,PC,6576616
Asus,Dual 3060531,PC,44735850
Huawei,Envy 15361430,PC,29812255
Corsair,ROG4847,PC,48034097
Enermax,Trident932,PC,4449434
Noctua,Inspiron 56203986,PC,5840367
Motorolla,PNY Silver1221,PC,42356843
Thermaltake,PNY Silver870,PC,10116785
Nvidia,ROG2473,PC,22690100
Motorolla,XPS 134230,PC,45092406
Silverstone,Inspiron 56201267,PC,45076014
Antec,TUF Gaming2630,PC,15401226
Asus,Inspiron 3593364,PC,41010852
Scythe,Ocean Star2569,PC,30899088
Foxcon,Ocean Star1539,PC,23525330
Motorolla,XPS 131564,PC,6036859
Motorolla,Aspire A3153777,PC,38166737
Apple,VA24DQLB715,PC,21954174
ZTE,Dorminator3834,PC,31558045
XFX,Swift F31412,PC,10093325
Samsung,RK A303578,PC,42901463
Razer,ProArt481,PC,22822362
Phanteks,Swift F3143810,PC,43916480
Steelseries,Deathadder4711,PC,24692201
Adata,GeForce2428,PC,42343739
Sandisk,LS25801691,PC,25669865
Corsair,Trident2586,PC,12019516
Kingston,Inspiron 56203491,PC,26171289
Seasonic,Dorminator428,PC,34381554
Foxcon,TUF Gaming4595,PC,43943153
Western Digital,Deathadder349,PC,24351979
Scythe,Ocean Star36,PC,30389163
Silverstone,ROG2176,PC,8695687
Asus,Lookthrough893,PC,45275794
Scythe,Lookthrough4019,PC,20829353
Foxcon,Lookthrough2057,PC,30569588
Microsoft,GVN Minion3806,PC,29549151
Enermax,Beast415,PC,1473636
Seagate,GeForce4370,PC,21682304
Motorolla,Deathadder2679,PC,28689627
HP,Pavillion 1456633,PC,25893706
HyperX,XPS 1355,PC,25123985
Seagate,MonsGeek2841,PC,23459091
Seagate,TUF Gaming4382,PC,9543075
Phanteks,Beast2980,PC,30829748
Samsung,GVN Minion3306,PC,3214170
Filco,Beast2990,PC,32152784
HP,ProArt1690,PC,29142956
Xerox,Vostro 53203137,PC,29035671
Logitech,Envy 15362237,PC,19094510
LianLi,Swift F3144610,PC,16439792
Deepcool,TUF Gaming3575,PC,39642411
HyperX,Pavillion 1456592,PC,48980992
Seasonic,Vostro 35202035,PC,37751533
LianLi,Viper Plus4063,PC,2556035
FSP,Vostro 532078,PC,43151902
XFX,Deathadder678,PC,38671418
Sony,Swift F314406,PC,43563534
AKKO,Corsair192,PC,8511192
Nvidia,Pavillion 14561095,PC,6978711
Seagate,Corsair718,PC,45004530
AKKO,Phantom1740,PC,19048567
Arctic,ROG3457,PC,49457542
Hewlett-Packard,Ocean Star4034,PC,1000695
ZTE,Vostro 53201801,PC,31039333
Sony,Unicorn591,PC,20552363
Xiaomi,Optix449,PC,14942378
Microsoft,Vostro 35203145,PC,8756027
Thermaltake,Phantom4262,PC,8121888
AMD,XPS 133151,PC,2614341
Xiaomi,Swift F3144624,PC,47095774
XFX,LS25802266,PC,38224763
Phanteks,Swift F3142923,PC,26837251
Steelseries,Dual 30604450,PC,37704294
AKKO,Trident2788,PC,21519062
Deepcool,Anywhere4508,PC,24640847
Filco,VA24DQLB3358,PC,16946195
Corsair,Phantom340,PC,49913207
Apple,Dorminator434,PC,34596694
EVGA,GeForce3287,PC,22575365
Logitech,Anywhere29,PC,10820829
NZXT,TUF Gaming4463,PC,4296130
Logitech,Dorminator3787,PC,11941188
LG,G11063567,PC,17084074
Seagate,Ocean Star1989,PC,48424882
Xiaomi,Anywhere1450,PC,25782945
Xiaomi,Viper Plus2159,PC,33638916
Noctua,Vostro 5320956,PC,44985813
Arctic,Trident3945,PC,40751940
Seasonic,TUF Gaming1748,PC,35212203
Microsoft,LS2580859,PC,30271268
Western Digital,Aspire A3153480,PC,40948898
Western Digital,Swift F3142248,PC,28516056
Noctua,XPS 132774,PC,7409035
Acer,Optix3191,PC,35398754
Nvidia,Anywhere3287,PC,19540723
Raijintek,VA24DQLB2805,PC,47486876
Dell,Dorminator1785,PC,26319393
Asus,Lookthrough3095,PC,6960064
Xiaomi,Inspiron 3593218,PC,35001892
HTC,Vostro 35201292,PC,4296958
Silverstone,Viper Plus4853,PC,26307235
Keychron,PNY Silver4675,PC,14857690
Sony,Swift F3144251,PC,40745601
LG,ProArt4859,PC,21697633
Scythe,Inspiron 56201115,PC,21237587
Razer,Optix1874,PC,26982467
Lenovo,Ocean Star956,PC,45410373
Seagate,Vostro 5320390,PC,32587143
AMD,Phantom1020,PC,42314989
Royal Kludge,Aspire A315139,PC,19256352
Xiaomi,PNY Silver3569,PC,39102580
HTC,Swift F314961,PC,46418341
Keychron,ROG3649,PC,48947647
Logitech,Phantom4203,PC,21902618
ZTE,XPS 133358,PC,33067455
Motorolla,Unicorn1756,PC,33469865
AMD,Gaming X4384,PC,18196387
Antec,GVN Minion2558,PC,26042140
FSP,Optix4703,PC,29773286
Xiaomi,Dual 30604841,PC,19313194
Asus,Envy 15363610,PC,38401648
Logitech,VA24DQLB3015,PC,37573052
Foxcon,ProArt826,PC,6073989
Acer,PNY Silver2910,PC,8654570
Logitech,Trident3178,PC,11450029
Raijintek,VA24DQLB3355,PC,8536774
Hewlett-Packard,Pavillion 14561441,PC,8140058
Keychron,Corsair3894,PC,18784492
Sony,Trident2018,PC,46065134
HTC,Gaming X3380,PC,2368346
Kingston,PNY Silver228,PC,23445232
Nvidia,Dorminator2623,PC,15606714
InWin,Inspiron 35934533,PC,36795676
ZTE,Ocean Star1531,PC,32802512
Acer,ProArt3490,PC,45589780
Huawei,G1106620,PC,35361793
Nokia,VA24DQLB2298,PC,39357550
AKKO,Trident1790,PC,17277118
Intel,Lookthrough1496,PC,1996751
Foxcon,Pavillion 14561332,PC,27694294
Filco,LS25804754,PC,36522097
Seagate,Unicorn2866,PC,26969800
Phanteks,GVN Minion2356,PC,28685280
Sandisk,Gaming X1122,PC,10490086
HTC,VA24DQLB2810,PC,21943014
